,case_number,member_state,directorate_general,LFN_258,RO_258,RF_258,date_LFN_258,date_RO_258,date_RF_258,LFN_close,year,election_id,election_date,LFN_election,incorrect,workload,daysbeforeED,out_eu_cont,out_left_cont,influence,support,distance,effectiveness,expenditures,pilot,length,commission,addressee,scope,bureaucracy_quality
427,20072393,Italy,Agriculture and Rural Development,1,0,0,2008-02-28,,,3/18/10,2008,111,4/13/08,1,1,0.210080549,45,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
268,20080311,Italy,Health and Consumers,1,0,0,2008-03-18,,,6/5/08,2008,111,4/13/08,1,0,3.468804627,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,7.350516172,1.0,0.0,3.0,-1.03732397
271,20080314,Italy,Health and Consumers,1,0,0,2008-03-18,,,6/5/08,2008,111,4/13/08,1,0,3.468804627,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,7.766416898,1.0,0.0,1.0,-1.03732397
273,20080316,Italy,Enterprise and Industry,1,0,0,2008-03-18,,,9/18/08,2008,111,4/13/08,1,0,2.670097745,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,6.226536669,1.0,0.0,1.0,-1.03732397
270,20080313,Italy,Health and Consumers,1,0,0,2008-03-18,,,6/5/08,2008,111,4/13/08,1,0,3.468804627,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,7.716906135,1.0,0.0,1.0,-1.03732397
269,20080312,Italy,Taxation and Customs Union,1,1,0,2008-03-18,11/27/08,,11/27/08,2008,111,4/13/08,1,0,0.082287447,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,10.83154874,0.0,0.0,34.0,-1.03732397
272,20080315,Italy,Enterprise and Industry,1,0,0,2008-03-18,,,6/26/08,2008,111,4/13/08,1,0,2.989580498,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,6.555356892,1.0,0.0,2.0,-1.03732397
266,20080309,Italy,Environment,1,0,0,2008-03-18,,,9/18/08,2008,111,4/13/08,1,0,2.670097745,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,7.874358825,1.0,0.0,2.0,-1.03732397
267,20080310,Italy,Health and Consumers,1,0,0,2008-03-18,,,6/26/08,2008,111,4/13/08,1,0,2.989580498,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,8.322637097,0.0,1.0,9.0,-1.03732397
265,20080308,Italy,Internal Market and Services,1,0,0,2008-03-18,,,6/5/08,2008,111,4/13/08,1,0,3.468804627,26,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,10.53874075,0.0,0.0,15.0,-1.03732397
154,20082020,Italy,Environment,1,0,0,2008-04-03,,,6/26/08,2008,111,4/13/08,1,1,3.053477048,10,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
155,20082035,Italy,Internal Market and Services,1,0,0,2008-04-03,,,1/29/09,2008,111,4/13/08,1,1,1.743597762,10,5.0946,-7.1459,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15196,20065040,Italy,Taxation and Customs Union,1,0,0,2008-05-06,,,11/27/08,2008,789,2/25/13,0,1,2.09502879,1756,2.7394,4.5243,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15199,20082076,Italy,Environment,1,0,0,2008-05-06,,,1/29/09,2008,789,2/25/13,0,1,1.839442588,1756,2.7394,4.5243,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15198,20082071,Italy,Environment,1,1,1,2008-05-06,1/29/09,11/20/09,1/29/09,2008,789,2/25/13,0,1,-1.195643564,1756,2.7394,4.5243,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15197,20074601,Italy,Internal Market and Services,1,1,0,2008-05-06,11/27/08,,11/27/08,2008,789,2/25/13,0,1,-0.492781508,1756,2.7394,4.5243,1.321953782,0.189550312,1.79050302,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15164,20080428,Italy,Internal Market and Services,1,1,0,2008-05-23,11/27/08,,11/27/08,2008,789,2/25/13,0,0,1.743597762,1739,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.535229554,1.0,0.0,0.0,-1.03732397
15160,20080424,Italy,Environment,1,0,0,2008-05-23,,,9/18/08,2008,789,2/25/13,0,0,3.021528773,1739,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,9.328567753,0.0,0.0,1.0,-1.03732397
15163,20080427,Italy,Internal Market and Services,1,1,0,2008-05-23,1/29/09,,1/29/09,2008,789,2/25/13,0,0,1.424115009,1739,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.67692825,1.0,0.0,1.0,-1.03732397
15162,20080426,Italy,Enterprise and Industry,1,0,0,2008-05-23,,,11/27/08,2008,789,2/25/13,0,0,2.190873616,1739,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,6.161207322,1.0,0.0,1.0,-1.03732397
15165,20080429,Italy,Enterprise and Industry,1,0,0,2008-05-23,,,9/18/08,2008,789,2/25/13,0,0,3.021528773,1739,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,7.551186867,1.0,0.0,2.0,-1.03732397
15161,20080425,Italy,Internal Market and Services,1,0,0,2008-05-23,,,10/16/08,2008,789,2/25/13,0,0,2.350614992,1739,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.028129059,0.0,0.0,11.0,-1.03732397
15145,20074440,Italy,Internal Market and Services,1,1,0,2008-06-05,3/19/09,,3/19/09,2008,789,2/25/13,0,1,0.497615026,1726,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15147,20082132,Italy,Energy,1,0,0,2008-06-05,,,1/29/09,2008,789,2/25/13,0,1,1.999183964,1726,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15146,20074562,Italy,Internal Market and Services,1,0,0,2008-06-05,,,10/16/08,2008,789,2/25/13,0,1,2.478408093,1726,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15144,20072492,Italy,Environment,1,0,0,2008-06-05,,,3/22/12,2008,789,2/25/13,0,1,-0.556678058,1726,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15126,20084372,Italy,Environment,1,1,0,2008-06-26,3/19/09,,3/19/09,2008,789,2/25/13,0,1,1.136580532,1705,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15125,20082097,Italy,Mobility and Transport,1,1,1,2008-06-26,10/8/09,6/24/10,10/8/09,2008,789,2/25/13,0,1,-1.195643564,1705,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15124,20074832,Italy,Internal Market and Services,1,1,0,2008-06-26,1/29/09,,1/29/09,2008,789,2/25/13,0,1,1.424115009,1705,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15122,20074535,Italy,Enterprise and Industry,1,1,0,2008-06-26,11/20/09,,11/20/09,2008,789,2/25/13,0,1,0.018390897,1705,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,9.158625936,0.0,0.0,3.0,-1.03732397
15123,20074575,Italy,Taxation and Customs Union,1,1,0,2008-06-26,3/19/09,,3/19/09,2008,789,2/25/13,0,1,0.593459852,1705,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15114,20064808,Italy,Environment,1,0,0,2008-06-26,,,6/25/09,2008,789,2/25/13,0,1,1.424115009,1705,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
15031,20080558,Italy,Health and Consumers,1,0,0,2008-07-30,,,11/27/08,2008,789,2/25/13,0,0,2.574252919,1671,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,9.87225485,0.0,0.0,3.0,-1.03732397
15032,20080559,Italy,Health and Consumers,1,0,0,2008-07-30,,,1/29/09,2008,789,2/25/13,0,0,2.254770166,1671,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.67419694,1.0,0.0,21.0,-1.03732397
15030,20080556,Italy,Mobility and Transport,1,1,0,2008-07-30,2/19/09,,2/19/09,2008,789,2/25/13,0,0,0.433718475,1671,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.941283764,0.0,1.0,54.0,-1.03732397
14937,20082258,Italy,"Communication Networks, Content and Technology",1,0,0,2008-09-18,,,1/28/10,2008,789,2/25/13,0,1,0.689304678,1621,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14935,20064917,Italy,"Justice, Fundamental Rights and Citizenship",1,0,0,2008-09-18,,,1/28/10,2008,789,2/25/13,0,1,0.689304678,1621,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14916,20080679,Italy,Enterprise and Industry,1,1,0,2008-10-01,6/25/09,,6/25/09,2008,789,2/25/13,0,0,0.465666751,1608,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,10.23759986,0.0,0.0,8.0,-1.03732397
14917,20080680,Italy,Agriculture and Rural Development,1,1,0,2008-10-01,6/25/09,,6/25/09,2008,789,2/25/13,0,0,1.296321908,1608,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,6.721425701,0.0,0.0,3.0,-1.03732397
14919,20080682,Italy,Health and Consumers,1,1,0,2008-10-01,2/19/09,,2/19/09,2008,789,2/25/13,0,0,1.615804661,1608,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,7.264030143,1.0,0.0,4.0,-1.03732397
14918,20080681,Italy,Health and Consumers,1,1,0,2008-10-01,2/19/09,,2/19/09,2008,789,2/25/13,0,0,2.063080515,1608,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,7.069874128,1.0,0.0,1.0,-1.03732397
14863,20074764,Italy,Enterprise and Industry,1,1,0,2008-10-16,10/28/10,,10/28/10,2008,789,2/25/13,0,1,-0.269143581,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14862,20074734,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2008-10-16,,,5/5/10,2008,789,2/25/13,0,1,0.369821925,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.773694146,0.0,0.0,0.0,-1.03732397
14861,20074541,Italy,Internal Market and Services,1,0,0,2008-10-16,,,2/16/11,2008,789,2/25/13,0,1,-0.109402204,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14860,20074516,Italy,Health and Consumers,1,1,0,2008-10-16,5/14/09,,5/14/09,2008,789,2/25/13,0,1,-0.652522884,1593,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14738,20064741,Italy,Taxation and Customs Union,1,0,0,2008-11-27,,,11/24/10,2008,789,2/25/13,0,1,0.082287447,1551,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14739,20082226,Italy,Mobility and Transport,1,0,0,2008-11-27,,,3/19/09,2008,789,2/25/13,0,1,2.510356369,1551,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.772300418,0.0,0.0,0.0,-1.03732397
14740,20082295,Italy,Environment,1,0,0,2008-11-27,,,6/3/10,2008,789,2/25/13,0,1,0.242028824,1551,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.731497794,0.0,0.0,1.0,-1.03732397
14741,20084524,Italy,Taxation and Customs Union,1,0,0,2008-11-27,,,1/28/10,2008,789,2/25/13,0,1,0.976839155,1551,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14742,20084661,Italy,Enterprise and Industry,1,0,0,2008-11-27,,,10/28/10,2008,789,2/25/13,0,1,0.114235723,1551,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,,,,,-1.03732397
14729,20080783,Italy,Enterprise and Industry,1,1,0,2008-12-01,6/25/09,,6/25/09,2008,789,2/25/13,0,0,0.497615026,1547,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,7.647308832,0.0,0.0,8.0,-1.03732397
14732,20080786,Italy,Mobility and Transport,1,1,0,2008-12-01,4/14/09,,4/14/09,2008,789,2/25/13,0,0,1.200477082,1547,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,7.918628653,1.0,0.0,1.0,-1.03732397
14730,20080784,Italy,Enterprise and Industry,1,0,0,2008-12-01,,,1/29/09,2008,789,2/25/13,0,0,2.893735672,1547,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,6.270988432,1.0,0.0,1.0,-1.03732397
14731,20080785,Italy,Enterprise and Industry,1,0,0,2008-12-01,,,3/19/09,2008,789,2/25/13,0,0,2.606201194,1547,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,7.492203043,1.0,0.0,2.0,-1.03732397
14728,20080782,Italy,Environment,1,0,0,2008-12-01,,,2/19/09,2008,789,2/25/13,0,0,2.670097745,1547,2.7394,4.5243,1.321953782,0.189550312,0.388289642,-1.462099304,0.310802208,1.0,8.837536046,0.0,0.0,2.0,-1.03732397
14527,20084580,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2009-01-29,,,11/20/09,2009,789,2/25/13,0,1,1.168528807,1488,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14528,20084908,Italy,Internal Market and Services,1,0,0,2009-01-29,,,2/27/12,2009,789,2/25/13,0,1,-0.396936682,1488,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14525,20082321,Italy,Environment,1,0,0,2009-01-29,,,5/14/09,2009,789,2/25/13,0,1,2.350614992,1488,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14524,20082194,Italy,Environment,1,1,1,2009-01-29,5/5/10,11/24/10,5/5/10,2009,789,2/25/13,0,1,-0.940057362,1488,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14526,20084180,Italy,Internal Market and Services,1,0,0,2009-01-29,,,6/25/09,2009,789,2/25/13,0,1,2.063080515,1488,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14507,20090066,Italy,Mobility and Transport,1,0,0,2009-01-30,,,6/25/09,2009,789,2/25/13,0,0,2.286718442,1487,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,10.66953662,0.0,0.0,0.0,-1.03732397
14509,20090068,Italy,Internal Market and Services,1,1,1,2009-01-30,5/14/09,10/8/09,5/14/09,2009,789,2/25/13,0,0,0.849046054,1487,2.7394,4.5243,,,,,,,,,,,-1.03732397
14508,20090067,Italy,Health and Consumers,1,1,0,2009-01-30,1/28/10,,1/28/10,2009,789,2/25/13,0,0,0.33787365,1487,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,9.875242387,0.0,0.0,103.0,-1.03732397
14511,20090070,Italy,Enterprise and Industry,1,0,0,2009-01-30,,,10/8/09,2009,789,2/25/13,0,0,1.839442588,1487,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,5.966146739,0.0,0.0,1.0,-1.03732397
14512,20090071,Italy,Mobility and Transport,1,0,0,2009-01-30,,,6/25/09,2009,789,2/25/13,0,0,2.286718442,1487,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.734721004,1.0,0.0,3.0,-1.03732397
14513,20090072,Italy,Health and Consumers,1,1,0,2009-01-30,6/25/09,,6/25/09,2009,789,2/25/13,0,0,1.839442588,1487,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,6.936342736,1.0,0.0,0.0,-1.03732397
14510,20090069,Italy,Taxation and Customs Union,1,0,0,2009-01-30,,,6/25/09,2009,789,2/25/13,0,0,2.286718442,1487,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,7.890582535,0.0,0.0,2.0,-1.03732397
14460,20092011,Italy,Energy,1,0,0,2009-02-19,,,5/14/09,2009,789,2/25/13,0,0,2.670097745,1467,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.72955887,0.0,0.0,1.0,-1.03732397
14459,20084421,Italy,Taxation and Customs Union,1,0,0,2009-02-19,,,3/18/10,2009,789,2/25/13,0,1,0.912942605,1467,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14458,20082030,Italy,Health and Consumers,1,1,0,2009-02-19,3/18/10,,3/18/10,2009,789,2/25/13,0,1,-0.333040131,1467,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14317,20074717,Italy,Environment,1,1,0,2009-03-19,9/30/10,,9/30/10,2009,789,2/25/13,0,1,-0.364988407,1439,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14318,20074915,Italy,Enterprise and Industry,1,0,0,2009-03-19,,,5/5/10,2009,789,2/25/13,0,1,0.817097779,1439,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14319,20082355,Italy,Mobility and Transport,1,0,0,2009-03-19,,,6/16/11,2009,789,2/25/13,0,1,-0.013557378,1439,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14320,20084145,Italy,Taxation and Customs Union,1,0,0,2009-03-19,,,5/19/11,2009,789,2/25/13,0,1,0.018390897,1439,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14321,20092031,Italy,"Communication Networks, Content and Technology",1,0,0,2009-03-19,,,9/30/10,2009,789,2/25/13,0,1,0.433718475,1439,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,9.044875932,0.0,0.0,0.0,-1.03732397
14322,20094056,Italy,Climate Action,1,0,0,2009-03-19,,,1/26/12,2009,789,2/25/13,0,1,-0.269143581,1439,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.809564253,0.0,0.0,0.0,-1.03732397
14241,20090191,Italy,Health and Consumers,1,1,0,2009-04-02,10/8/09,,10/8/09,2009,789,2/25/13,0,0,1.456063284,1425,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,7.171656823,0.0,0.0,9.0,-1.03732397
14240,20090190,Italy,Health and Consumers,1,0,0,2009-04-02,,,6/25/09,2009,789,2/25/13,0,0,2.670097745,1425,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,6.495265556,1.0,0.0,1.0,-1.03732397
14239,20090189,Italy,Taxation and Customs Union,1,0,0,2009-04-02,,,5/5/10,2009,789,2/25/13,0,0,0.849046054,1425,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.787372989,0.0,0.0,41.0,-1.03732397
14238,20090188,Italy,Environment,1,0,0,2009-04-02,,,6/25/09,2009,789,2/25/13,0,0,2.670097745,1425,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.755579972,0.0,0.0,0.0,-1.03732397
14146,20092086,Italy,Environment,1,1,0,2009-04-14,3/28/14,,3/28/14,2009,789,2/25/13,1,1,-1.163695288,1413,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.931551967,0.0,0.0,4.0,-1.03732397
14144,20072435,Italy,Taxation and Customs Union,1,0,0,2009-04-14,,,11/20/09,2009,789,2/25/13,0,1,1.647752936,1413,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
14147,20094081,Italy,Internal Market and Services,1,0,0,2009-04-14,,,6/3/10,2009,789,2/25/13,0,1,0.593459852,1413,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13919,20084471,Italy,Internal Market and Services,1,0,0,2009-05-14,,,3/14/11,2009,789,2/25/13,0,1,0.178132273,1383,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13920,20092104,Italy,Environment,1,0,0,2009-05-14,,,11/20/09,2009,789,2/25/13,0,1,1.775546037,1383,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13921,20092107,Italy,Environment,1,0,0,2009-05-14,,,3/18/10,2009,789,2/25/13,0,1,1.296321908,1383,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13918,20084219,Italy,Taxation and Customs Union,1,1,1,2009-05-14,5/19/11,11/24/11,5/19/11,2009,789,2/25/13,0,1,-0.396936682,1383,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13788,20090264,Italy,Health and Consumers,1,1,0,2009-06-03,10/8/09,,10/8/09,2009,789,2/25/13,0,0,1.679701211,1363,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,7.695303135,1.0,0.0,4.0,-1.03732397
13784,20090260,Italy,Internal Market and Services,1,1,0,2009-06-03,11/20/09,,11/20/09,2009,789,2/25/13,0,0,1.328270183,1363,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,9.322865163,0.0,0.0,34.0,-1.03732397
13785,20090261,Italy,Health and Consumers,1,0,0,2009-06-03,,,10/8/09,2009,789,2/25/13,0,0,2.542304644,1363,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,7.586803535,1.0,0.0,9.0,-1.03732397
13786,20090262,Italy,Health and Consumers,1,0,0,2009-06-03,,,10/8/09,2009,789,2/25/13,0,0,2.542304644,1363,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,7.055312843,1.0,0.0,1.0,-1.03732397
13787,20090263,Italy,Enterprise and Industry,1,0,0,2009-06-03,,,10/8/09,2009,789,2/25/13,0,0,2.542304644,1363,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,7.110696123,1.0,0.0,2.0,-1.03732397
13593,20084952,Italy,Internal Market and Services,1,0,0,2009-06-25,,,6/24/10,2009,789,2/25/13,0,1,0.817097779,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13592,20084715,Italy,Taxation and Customs Union,1,0,0,2009-06-25,,,11/24/10,2009,789,2/25/13,0,1,0.657356402,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13595,20092174,Italy,Energy,1,1,0,2009-06-25,6/24/10,,6/24/10,2009,789,2/25/13,0,1,-0.716419435,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13596,20092189,Italy,Energy,1,1,0,2009-06-25,6/24/10,,6/24/10,2009,789,2/25/13,0,1,0.210080549,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13591,20082341,Italy,Energy,1,0,0,2009-06-25,,,1/28/10,2009,789,2/25/13,0,1,1.999183964,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,9.439068302,0.0,0.0,2.0,-1.03732397
13597,20094310,Italy,Environment,1,0,0,2009-06-25,,,5/19/11,2009,789,2/25/13,0,1,0.273977099,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13590,20074652,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,1,2009-06-25,6/21/12,10/24/12,6/21/12,2009,789,2/25/13,0,1,-1.131747013,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,8.165079259,0.0,0.0,2.0,-1.03732397
13588,20074125,Italy,Enterprise and Industry,1,1,0,2009-06-25,9/30/10,,9/30/10,2009,789,2/25/13,0,1,-0.364988407,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13587,20064451,Italy,Taxation and Customs Union,1,0,0,2009-06-25,,,10/29/09,2009,789,2/25/13,0,1,2.318666717,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13594,20092149,Italy,Internal Market and Services,1,0,0,2009-06-25,,,6/16/11,2009,789,2/25/13,0,1,0.210080549,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
13589,20074392,Italy,Taxation and Customs Union,1,0,0,2009-06-25,,,11/24/10,2009,789,2/25/13,0,1,0.657356402,1341,2.7394,4.5243,1.321953782,0.971056415,0.388289642,-1.243494565,0.403554181,1.0,,,,,-1.03732397
